交银理财稳享灵动慧利6个月4号	JY020251	2022-03-14	2022-03-21	R2(谨慎型)	网银专业版|网银大众版|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000922000062	2099-12-31（期限：28408天）	3.00%至3.90%
中银理财稳富固收增强（2年封闭）	ZY010301	2021-09-28	2021-10-13	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000558	2023-11-13（期限：760天）	4.80%
招银理财招睿港币增利一年封闭2J-钞	662102J	2021-09-28	2021-10-12	R2(谨慎型)	网银专业版|网银大众版|手机	全行	Z7001621000095	2022-10-13（期限：1年）	0.35%至1.05%
招银理财招睿港币增利一年封闭2A-汇	662102A	2021-09-28	2021-10-12	R2(谨慎型)	可视柜台|网银专业版|手机	全行	Z7001621000095	2022-10-13（期限：1年）	0.35%至1.05%
招银理财招睿澳元增利一年封闭1J-钞	662151J	2021-09-28	2021-10-12	R2(谨慎型)	网银专业版|网银大众版|手机	全行	Z7001621000289	2022-10-13（期限：1年）	0.35%至0.85%
招银理财招睿澳元增利一年封闭1A-汇	662151A	2021-09-28	2021-10-12	R2(谨慎型)	网银专业版|网银大众版|手机	全行	Z7001621000289	2022-10-13（期限：1年）	0.35%至0.85%
建信理财嘉鑫固收最低持有60天	JX040205	2021-09-27	2021-09-29	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000557	2099-12-31（期限：28581天）	
建信理财嘉鑫固收最低持有14天	JX040204	2021-09-27	2021-09-29	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000555	2099-12-31（期限：28581天）	
交银理财灵动慧利14个月2号	JY020240	2021-09-27	2021-10-11	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000306	2099-12-31（期限：28569天）	4.20%
交银理财精选资产1年定开202111	JY020239	2021-09-26	2021-10-11	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000325	2099-12-31（期限：28569天）	4.05%
建信理财睿鑫固收最低持有30天	JX040203	2021-09-24	2021-09-27	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000379	2099-12-31（期限：28583天）	
招银理财招睿增利精选24号A	660124A	2021-09-22	2021-09-28	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000266	2023-10-18（期限：749天）	4.50%
招银理财颐养丰润进取一年开4A	100304A	2021-09-22	2021-09-27	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000288	2031-09-28（期限：10年）	4.10%至4.70%
招银理财丰和短债14天持有期1号	107514	2021-09-17	2021-09-22	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000276	2031-09-23（期限：10年）	3.10%至3.80%
招银理财睿远平衡500增强1A	105001A	2021-09-17	2021-09-27	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000286	2023-03-28（期限：18月）	
招银理财睿远平衡500增强1C	105001C	2021-09-17	2021-09-27	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000286	2023-03-28（期限：18月）	
招银理财招智合富1号三年封闭C	103951C	2021-09-15	2021-09-23	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000280	2024-09-24（期限：3年）	5.30%
招银理财招智合富1号三年封闭A	103951A	2021-09-15	2021-09-23	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000280	2024-09-24（期限：3年）	5.60%
招银理财丰和短债7天持有期1号	107507	2021-09-10	2021-09-14	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000275	2031-09-15（期限：10年）	3.00%至3.80%
招银理财全球动量十四月开9E	122058E	2021-09-10	2021-09-16	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000277	2031-09-17（期限：10年）	0.50%至7.50%
招银理财全球动量十四月开9C	122058C	2021-09-10	2021-09-16	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000277	2031-09-17（期限：10年）	0.50%至7.50%
招银理财全球动量十四月开9A	122058A	2021-09-10	2021-09-16	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000277	2031-09-17（期限：10年）	1.00%至8.00%
招银理财招睿鑫远中证500指数1号	118801	2021-09-10	2021-09-16	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001621000272	2022-09-19（期限：367天）	
招银理财招睿日开14天滚动B	110407B	2021-09-09	2021-09-13	R2(谨慎型)	网银专业版|网银大众版|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000274	2031-09-14（期限：10年）	2.55%至3.90%
招银理财招睿日开14天滚动持有S	110407S	2021-09-09	2021-09-13	R2(谨慎型)	网银专业版|网银大众版|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000274	2031-09-14（期限：10年）	3.20%至3.70%
招银理财招睿日开14天滚动持有	110407	2021-09-09	2021-09-13	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000274	2031-09-14（期限：10年）	3.20%至3.70%
招银理财招睿增利A款28号A	660028A	2021-09-08	2021-09-14	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000233	2023-10-16（期限：761天）	4.40%
招银理财招睿卓远稳进两年开8C	103738C	2021-09-07	2021-09-14	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000270	2031-09-15（期限：10年）	4.00%至6.00%
招银理财招睿卓远稳进两年开8A	103738A	2021-09-07	2021-09-14	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000270	2031-09-15（期限：10年）	4.40%至6.40%
建信理财嘉鑫固收2021年第39期	JX010233	2021-09-07	2021-09-14	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000149	2023-10-18（期限：763天）	4.50%
光大理财阳光金13M丰利1期	GD020207	2021-09-06	2021-09-13	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001421000051	2022-10-13（期限：394天）	4.10%
交银理财博享甄选通德一年5号	JY020306	2021-09-03	2021-09-14	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000294	2099-12-31（期限：28596天）	3.80%至5.30%
兴银理财稳利恒盈7号11期3年A	XY020218	2021-09-02	2021-09-15	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7002021000209	2024-10-17（期限：1127天）	4.90%至5.40%
招银理财颐养丰润进取一年开3A	100303A	2021-08-31	2021-09-06	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000259	2031-09-07（期限：10年）	3.80%至4.80%
招银理财招智睿远平衡四十期A	103231A	2021-08-30	2021-09-06	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000262	2023-03-07（期限：18月）	3.50%至6.50%
招银理财招睿增利精选14号A	660114A	2021-08-30	2021-09-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000113	2022-03-07（期限：185天）	3.85%
建信理财嘉鑫固收2021年第38期	JX010232	2021-08-30	2021-09-06	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000148	2023-10-10（期限：763天）	4.50%
招银理财招睿增利精选23号A	660123A	2021-08-27	2021-09-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000260	2023-09-06（期限：733天）	4.30%
招银理财全球动量两年开8C	122017C	2021-08-27	2021-09-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000253	2031-09-03（期限：10年）	1.00%至9.40%
招银理财全球动量两年开8E	122017E	2021-08-27	2021-09-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000253	2031-09-03（期限：10年）	1.00%至9.40%
招银理财全球动量两年开8A	122017A	2021-08-27	2021-09-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000253	2031-09-03（期限：10年）	1.60%至10.00%
交银理财稳享灵动慧利14个月定开1号	JY020237	2021-08-26	2021-09-06	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000305	2099-12-31（期限：28604天）	4.20%
光大理财阳光金18M增利稳健2号	GD020206	2021-08-26	2021-09-02	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001421000058	2099-09-03（期限：78年）	4.20%至5.50%
交银理财稳享灵动慧利6个月2号	JY020238	2021-08-25	2021-09-01	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000299	2099-12-31（期限：28609天）	3.85%
中银理财-稳富（季增益）009	ZY020218	2021-08-25	2021-08-31	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000417	2120-09-01（期限：99年）	3.80%
招银理财招睿金鼎十四月开14A	107634A	2021-08-24	2021-08-31	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000248	2031-09-01（期限：10年）	3.80%
光大理财阳光金添利月开4号	GD020205	2021-08-24	2021-08-31	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001421000042	2099-09-01（期限：78年）	3.10%至4.00%
招银理财招睿港币增利一年封闭1J	662101J	2021-08-24	2021-08-31	R2(谨慎型)	网银专业版|网银大众版|手机	全行	Z7001621000089	2022-09-01（期限：1年）	0.35%至0.85%
招银理财招睿港币增利一年封闭1A	662101A	2021-08-24	2021-08-31	R2(谨慎型)	网银专业版|网银大众版|手机	全行	Z7001621000089	2022-09-01（期限：1年）	0.35%至0.85%
招银理财招睿慧远全球一年封闭1号	662001	2021-08-23	2021-08-31	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000252	2022-09-01（期限：1年）	4.00%至6.00%
交银理财精选资产1年定开202108	JY020236	2021-08-23	2021-08-31	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000265	2099-12-31（期限：28610天）	4.05%
招银理财招睿颐养丰润九月开8A	100198A	2021-08-20	2021-08-26	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000251	2031-08-27（期限：10年）	3.70%
招银理财招睿颐养丰润九月开8B	100198B	2021-08-20	2021-08-26	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000251	2031-08-27（期限：10年）	3.80%
中银理财-悦享天添	ZY030201	2021-08-18	2021-08-18	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000462	2120-08-19（期限：99年）	2.30%至3.60%
中银理财-稳富（双月开）005	ZY020217	2021-08-18	2021-08-23	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000413	2120-08-24（期限：99年）	2.90%至4.20%
招银理财招睿增利精选22号	660122	2021-08-17	2021-08-23	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000250	2022-08-30（期限：371天）	3.75%
招银理财招睿合招1号两年封闭C	103941C	2021-08-17	2021-08-23	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000247	2023-08-24（期限：2年）	4.20%至7.20%
招银理财招睿合招1号两年封闭A	103941A	2021-08-17	2021-08-23	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000247	2023-08-24（期限：2年）	4.50%至7.50%
招银理财鑫鼎日开三个月滚动持有	111301	2021-08-17	2021-08-19	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000249	2031-08-20（期限：10年）	3.30%至3.90%
光大理财阳光金增利稳健季开3号	GD020204	2021-08-17	2021-08-23	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001421000039	2099-08-24（期限：78年）	3.70%
建信理财嘉鑫固收2021年第37期	JX010231	2021-08-13	2021-08-23	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000147	2023-09-26（期限：763天）	4.40%
招银理财招睿颐养丰润一年开10A	100220A	2021-08-12	2021-08-18	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000245	2031-08-19（期限：10年）	3.75%
招银理财招睿颐养丰润一年开10B	100220B	2021-08-12	2021-08-18	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000245	2031-08-19（期限：10年）	3.85%
中银理财-稳富（季增益）008	ZY020216	2021-08-11	2021-08-16	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000416	2120-08-17（期限：99年）	3.70%
交银灵动慧利日开1号(30天持有)	JY040204	2021-08-11	2021-08-18	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000295	2099-12-31（期限：28623天）	3.00%至4.00%
交银理财稳享灵动慧利6个月1号	JY020235	2021-08-11	2021-08-17	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000298	2099-12-31（期限：28624天）	3.75%
兴银理财稳利恒盈8L 6个月B	XY020233	2021-08-10	2021-08-16	R2(谨慎型)	网银专业版|网银大众版|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7002021000171	2030-12-31（期限：3423天）	3.00%至4.00%
招银理财全球动量十四月开8E	122057E	2021-08-10	2021-08-16	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000241	2031-08-17（期限：10年）	0.80%至7.80%
招银理财全球动量十四月开8C	122057C	2021-08-10	2021-08-16	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000241	2031-08-17（期限：10年）	0.80%至7.80%
招银理财全球动量十四月开8A	122057A	2021-08-10	2021-08-16	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000241	2031-08-17（期限：10年）	1.30%至8.30%
招银理财招睿智远未来三年封闭2A	107702A	2021-08-10	2021-08-16	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000242	2024-08-17（期限：3年）	5.10%至6.60%
招银理财招睿智远未来三年封闭2C	107702C	2021-08-10	2021-08-16	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000242	2024-08-17（期限：3年）	4.80%至6.30%
招银理财招睿日开六个月滚动持有	110406	2021-08-10	2021-08-12	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000246	2031-08-13（期限：10年）	3.00%至4.50%
招银理财招睿增利A款27号A	660027A	2021-08-06	2021-08-12	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000227	2023-09-13（期限：25月）	4.40%
兴银理财稳利恒盈7号4期3年A	XY020215	2021-08-06	2021-08-18	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7002021000078	2024-09-19（期限：1127天）	5.00%至5.50%
中银理财-稳富（双月开）004	ZY020215	2021-08-06	2021-08-10	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000412	2120-08-11（期限：99年）	3.65%
交银理财博享甄选通德一年定开4号	JY020305	2021-08-06	2021-08-16	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000293	2099-12-31（期限：28625天）	3.80%至5.30%
信银理财固收稳健季开16号	ZX020207	2021-08-05	2021-08-11	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7002621000464	2099-12-31（期限：28630天）	3.70%
招银理财颐养丰润十四月开10B	100147B	2021-08-04	2021-08-10	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000239	2031-08-11（期限：10年）	4.05%
招银理财颐养丰润十四月开10A	100147A	2021-08-04	2021-08-10	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000239	2031-08-11（期限：10年）	3.95%
招银理财丰和信用精选2个月1号	107511	2021-08-03	2021-08-09	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000240	2031-08-10（期限：10年）	3.00%至4.20%
招银理财招睿金鼎十八月开11A	107611A	2021-08-03	2021-08-09	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000237	2031-08-10（期限：10年）	4.15%
中银理财-稳富（季增益）007	ZY020214	2021-07-30	2021-08-03	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000415	2120-08-04（期限：99年）	3.70%
招银理财招睿金鼎十四月开13A	107633A	2021-07-30	2021-08-05	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000223	2031-08-06（期限：10年）	3.96%
信银理财固收稳健半年定开19号	ZX020206	2021-07-29	2021-08-04	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7002621000371	2099-12-31（期限：28637天）	3.80%
招银理财颐养丰润进取一年开2B	100302B	2021-07-28	2021-08-03	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000236	2031-08-04（期限：10年）	3.80%至4.80%
建信理财嘉鑫固收2021年第36期	JX010230	2021-07-28	2021-08-09	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000146	2023-09-12（期限：763天）	4.40%
招银理财颐养丰润进取一年开2A	100302A	2021-07-28	2021-08-03	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000236	2031-08-04（期限：10年）	3.80%至4.80%
招银理财招睿增利精选16号A	660116A	2021-07-27	2021-08-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000207	2023-08-10（期限：737天）	4.30%
招银理财全球动量两年开7E	122016E	2021-07-27	2021-08-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000232	2031-08-03（期限：10年）	1.00%至9.40%
招银理财全球动量两年开7C	122016C	2021-07-27	2021-08-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000232	2031-08-03（期限：10年）	1.00%至9.40%
招银理财全球动量两年开7A	122016A	2021-07-27	2021-08-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000232	2031-08-03（期限：10年）	1.60%至10.00%
交银理财固收精选3个月2021009	JY020234	2021-07-27	2021-08-02	R2(谨慎型)	网银专业版|网银大众版|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000280	2099-12-31（期限：28639天）	3.65%
招银理财睿远平衡三十九期A	103230A	2021-07-26	2021-08-02	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000228	2024-08-03（期限：3年）	2.50%至8.50%
建信理财嘉鑫最低持有200天第1期	JX040202	2021-07-26	2021-07-28	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000349	2099-12-31（期限：28644天）	3.60%
建信理财嘉鑫最低持有100天第1期	JX040201	2021-07-26	2021-07-28	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000348	2099-12-31（期限：28644天）	3.50%
招银理财招睿颐养丰润一年开9B	100219B	2021-07-23	2021-07-29	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000220	2031-07-30（期限：10年）	3.90%
交银理财精选资产1年202107	JY020233	2021-07-23	2021-08-02	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000264	2099-12-31（期限：28639天）	4.05%
招银理财招睿颐养丰润一年开9A	100219A	2021-07-23	2021-07-29	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000220	2031-07-30（期限：10年）	3.80%
交银理财固收精选6个月2021013	JY020232	2021-07-22	2021-07-29	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000921000282	2099-12-31（期限：28643天）	3.75%
光大理财阳光金增利稳健季开2号	GD020203	2021-07-21	2021-07-28	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001421000038	2099-07-29（期限：78年）	3.65%
招银理财招睿合兴1号两年封闭C	103931C	2021-07-20	2021-07-26	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001621000218	2023-07-27（期限：2年）	4.20%至7.20%
招银理财招睿合兴1号两年封闭A	103931A	2021-07-20	2021-07-26	R3(稳健型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001621000218	2023-07-27（期限：2年）	4.50%至7.50%
中银理财-稳富（双月开）003	ZY020213	2021-07-20	2021-07-26	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000326	2120-07-27（期限：99年）	3.65%
招银理财颐养丰润十四月开9B	100146B	2021-07-19	2021-07-26	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000222	2031-07-27（期限：10年）	4.05%
招银理财颐养丰润十四月开9A	100146A	2021-07-19	2021-07-26	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000222	2031-07-27（期限：10年）	3.95%
招银理财招睿日开三个月滚动持有E	110403E	2021-07-16	2021-07-21	R2(谨慎型)	网银专业版|网银大众版|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000215	2031-07-22（期限：10年）	2.75%至4.25%
招银理财招睿日开三个月滚动持有	110403	2021-07-16	2021-07-21	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000215	2031-07-22（期限：10年）	3.00%至4.20%
中银理财-稳富（季增益）006	ZY020212	2021-07-15	2021-07-21	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7001021000335	2120-07-22（期限：99年）	3.70%
信银理财固收稳健一年定开16号	ZX020205	2021-07-14	2021-07-20	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7002621000332	2099-12-31（期限：28652天）	4.05%
招银理财全球动量十四月开7E	122056E	2021-07-13	2021-07-19	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000219	2031-07-20（期限：10年）	0.80%至7.80%
招银理财全球动量十四月开7C	122056C	2021-07-13	2021-07-19	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000219	2031-07-20（期限：10年）	0.80%至7.80%
招银理财全球动量十四月开7A	122056A	2021-07-13	2021-07-19	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行|托管网银	全行	Z7001621000219	2031-07-20（期限：10年）	1.30%至8.30%
建信理财嘉鑫固收2021年第35期	JX010229	2021-07-13	2021-07-20	R2(谨慎型)	网银专业版|网银大众版|电话人工|手机|全球连线手机|全球连线网银|全球连线电话银行	全行	Z7000721000145	2023-08-08（期限：748天）	4.40%
